step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam
50, 5.049000000E+00, 1.000000000E-03, 0.000000000E+00, 2.415511349E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.765666939E+07, 5.750331386E+10, 0.000000000E+00, 8.255553900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.444262470E+05,-3.508740429E+05, 0.000000000E+00, 1.031943963E+05, 0.000000000E+00, 3.803745445E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.468990877E+04, 8.992472681E+04, 9.293335813E+07, 0.000000000E+00, 0.000000000E+00, 6.515694180E+04,-1.195799302E+08,-1.397525052E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
55, 5.054000000E+00, 1.000000000E-03, 0.000000000E+00, 2.431352010E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.755205877E+07, 5.759561851E+10, 0.000000000E+00, 8.255559400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.441925024E+05,-3.421519860E+05, 0.000000000E+00, 1.031944650E+05, 0.000000000E+00, 3.780357242E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.319261045E+04, 8.746823798E+04, 9.278291509E+07, 0.000000000E+00, 0.000000000E+00, 6.539089258E+04,-1.228598279E+08,-1.347000844E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
60, 5.059000000E+00, 1.000000000E-03, 0.000000000E+00, 2.447191441E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.745255120E+07, 5.768776258E+10, 0.000000000E+00, 8.255564900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.442064243E+05,-3.332564796E+05, 0.000000000E+00, 1.031945338E+05, 0.000000000E+00, 3.781735680E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.178520148E+04, 8.516150049E+04, 9.262933371E+07, 0.000000000E+00, 0.000000000E+00, 6.537717695E+04,-1.228503664E+08,-1.294372096E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
65, 5.064000000E+00, 1.000000000E-03, 0.000000000E+00, 2.462507447E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.735841842E+07, 5.777975119E+10, 0.000000000E+00, 8.255570400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.443510594E+05,-3.249780971E+05, 0.000000000E+00, 1.031946025E+05, 0.000000000E+00, 3.796185441E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.047124859E+04, 8.301163626E+04, 9.247190595E+07, 0.000000000E+00, 0.000000000E+00, 6.523274809E+04,-1.229265967E+08,-1.239059686E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
70, 5.069000000E+00, 1.000000000E-03, 0.000000000E+00, 2.477931391E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.726411870E+07, 5.787158347E+10, 0.000000000E+00, 8.255575900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.431748030E+05,-3.169432246E+05, 0.000000000E+00, 1.031946712E+05, 0.000000000E+00, 3.678546051E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.921788130E+04, 8.095932323E+04, 9.230722387E+07, 0.000000000E+00, 0.000000000E+00, 6.640921074E+04,-1.225566813E+08,-1.239238134E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
75, 5.074000000E+00, 1.000000000E-03, 0.000000000E+00, 2.493368699E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.717140473E+07, 5.796325834E+10, 0.000000000E+00, 8.255581400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.437872539E+05,-3.091288495E+05, 0.000000000E+00, 1.031947400E+05, 0.000000000E+00, 3.739777388E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.799733239E+04, 7.895839045E+04, 9.215113477E+07, 0.000000000E+00, 0.000000000E+00, 6.579696612E+04,-1.227598742E+08,-1.221869188E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
80, 5.079000000E+00, 1.000000000E-03, 0.000000000E+00, 2.508279653E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.708209195E+07, 5.805477722E+10, 0.000000000E+00, 8.255586900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.440694820E+05,-3.016578367E+05, 0.000000000E+00, 1.031948088E+05, 0.000000000E+00, 3.767986445E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.682687851E+04, 7.703580091E+04, 9.198886787E+07, 0.000000000E+00, 0.000000000E+00, 6.551494430E+04,-1.229708930E+08,-1.186340427E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
85, 5.084000000E+00, 1.000000000E-03, 0.000000000E+00, 2.522655739E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.699840071E+07, 5.814614658E+10, 0.000000000E+00, 8.255592400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439664496E+05,-2.947660939E+05, 0.000000000E+00, 1.031948775E+05, 0.000000000E+00, 3.757669464E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.573444113E+04, 7.525039528E+04, 9.182025405E+07, 0.000000000E+00, 0.000000000E+00, 6.561818286E+04,-1.225082641E+08,-1.128626685E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
90, 5.089000000E+00, 1.000000000E-03, 0.000000000E+00, 2.536592021E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.691752676E+07, 5.823736979E+10, 0.000000000E+00, 8.255597900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.442074005E+05,-2.882454245E+05, 0.000000000E+00, 1.031949463E+05, 0.000000000E+00, 3.781750803E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.469974784E+04, 7.355806720E+04, 9.166850324E+07, 0.000000000E+00, 0.000000000E+00, 6.537743822E+04,-1.237037169E+08,-1.099020204E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
95, 5.094000000E+00, 1.000000000E-03, 0.000000000E+00, 2.550834447E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.683774414E+07, 5.832844514E+10, 0.000000000E+00, 8.255603400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.438154221E+05,-2.819002835E+05, 0.000000000E+00, 1.031950150E+05, 0.000000000E+00, 3.742539207E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.371290539E+04, 7.194353934E+04, 9.155686105E+07, 0.000000000E+00, 0.000000000E+00, 6.576962293E+04,-1.223280145E+08,-1.086694341E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
100, 5.099000000E+00, 1.000000000E-03, 0.000000000E+00, 2.564503944E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.676110185E+07, 5.841937462E+10, 0.000000000E+00, 8.255608900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.441664479E+05,-2.758165560E+05, 0.000000000E+00, 1.031950838E+05, 0.000000000E+00, 3.777628038E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.275875380E+04, 7.038118902E+04, 9.136236827E+07, 0.000000000E+00, 0.000000000E+00, 6.541880337E+04,-1.221385542E+08,-1.053868400E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
105, 5.104000000E+00, 1.000000000E-03, 0.000000000E+00, 2.578041443E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.668688432E+07, 5.851016169E+10, 0.000000000E+00, 8.255614400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.433754477E+05,-2.700892552E+05, 0.000000000E+00, 1.031951525E+05, 0.000000000E+00, 3.698514268E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.185703969E+04, 6.890635619E+04, 9.122270782E+07, 0.000000000E+00, 0.000000000E+00, 6.621000982E+04,-1.222610467E+08,-1.028239694E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
110, 5.109000000E+00, 1.000000000E-03, 0.000000000E+00, 2.591396617E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.661380288E+07, 5.860080562E+10, 0.000000000E+00, 8.255619900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.429077914E+05,-2.644939320E+05, 0.000000000E+00, 1.031952213E+05, 0.000000000E+00, 3.651734893E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.098213394E+04, 6.747545365E+04, 9.107220357E+07, 0.000000000E+00, 0.000000000E+00, 6.667787232E+04,-1.220725896E+08,-1.015510827E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
115, 5.114000000E+00, 1.000000000E-03, 0.000000000E+00, 2.604409354E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.654390449E+07, 5.869130859E+10, 0.000000000E+00, 8.255625400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.436853578E+05,-2.591513363E+05, 0.000000000E+00, 1.031952900E+05, 0.000000000E+00, 3.729477779E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.014060359E+04, 6.609885625E+04, 9.092356627E+07, 0.000000000E+00, 0.000000000E+00, 6.590051221E+04,-1.219440347E+08,-9.823132459E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
120, 5.119000000E+00, 1.000000000E-03, 0.000000000E+00, 2.617074107E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.647739885E+07, 5.878167444E+10, 0.000000000E+00, 8.255630900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.437680765E+05,-2.541245799E+05, 0.000000000E+00, 1.031953588E+05, 0.000000000E+00, 3.737735902E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.934783584E+04, 6.480349228E+04, 9.078436017E+07, 0.000000000E+00, 0.000000000E+00, 6.581799973E+04,-1.219617113E+08,-9.470458751E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
125, 5.124000000E+00, 1.000000000E-03, 0.000000000E+00, 2.629690692E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.641205804E+07, 5.887190324E+10, 0.000000000E+00, 8.255636400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439539906E+05,-2.492664292E+05, 0.000000000E+00, 1.031954275E+05, 0.000000000E+00, 3.756313561E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.858786696E+04, 6.356106971E+04, 9.067196694E+07, 0.000000000E+00, 0.000000000E+00, 6.563229189E+04,-1.219557747E+08,-9.340899303E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
130, 5.129000000E+00, 1.000000000E-03, 0.000000000E+00, 2.642467600E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.634584917E+07, 5.896199408E+10, 0.000000000E+00, 8.255641900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439403937E+05,-2.444719110E+05, 0.000000000E+00, 1.031954963E+05, 0.000000000E+00, 3.754940123E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.784319842E+04, 6.234334191E+04, 9.050201173E+07, 0.000000000E+00, 0.000000000E+00, 6.564609502E+04,-1.217748911E+08,-9.414822055E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
135, 5.134000000E+00, 1.000000000E-03, 0.000000000E+00, 2.654708459E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.628339771E+07, 5.905194885E+10, 0.000000000E+00, 8.255647400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.436034508E+05,-2.398940901E+05, 0.000000000E+00, 1.031955650E+05, 0.000000000E+00, 3.721232077E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.712166955E+04, 6.116330011E+04, 9.036712044E+07, 0.000000000E+00, 0.000000000E+00, 6.598324423E+04,-1.218132875E+08,-9.025924231E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
140, 5.139000000E+00, 1.000000000E-03, 0.000000000E+00, 2.666849278E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.622272208E+07, 5.914177039E+10, 0.000000000E+00, 8.255652900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.439682376E+05,-2.355448953E+05, 0.000000000E+00, 1.031956338E+05, 0.000000000E+00, 3.757697006E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.643773231E+04, 6.004722535E+04, 9.023822913E+07, 0.000000000E+00, 0.000000000E+00, 6.561866369E+04,-1.218680396E+08,-8.835595481E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
145, 5.144000000E+00, 1.000000000E-03, 0.000000000E+00, 2.679037635E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.616209337E+07, 5.923145760E+10, 0.000000000E+00, 8.255658400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.436519335E+05,-2.312710545E+05, 0.000000000E+00, 1.031957025E+05, 0.000000000E+00, 3.726052849E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.577290035E+04, 5.896105594E+04, 9.008814147E+07, 0.000000000E+00, 0.000000000E+00, 6.593517401E+04,-1.217167372E+08,-8.818332565E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
